"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"be-care-plan","CarePlan.activity.detail.modifierExtension","CarePlan.activity.detail.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"be-care-plan","CarePlan.activity.detail.kind","CarePlan.activity.detail.kind","","","",0,1,"","","","code {[]} {[]}
","Appointment | CommunicationRequest | DeviceRequest | MedicationRequest | NutritionOrder | Task | ServiceRequest | VisionPrescription","A description of the kind of resource the in-line definition of a care plan activity is representing.  The CarePlan.activity.detail is an in-line definition when a resource is not referenced using CarePlan.activity.reference.  For example, a MedicationRequest, a ServiceRequest, or a CommunicationRequest.","","May determine what types of extensions are permitted.","","","","","","","",,"required","Resource types defined as part of FHIR that can be represented as in-line definitions of a care plan activity.","http://hl7.org/fhir/ValueSet/care-plan-activity-kind|4.0.1","",,,,"CarePlan.activity.detail.kind",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.instantiatesCanonical","CarePlan.activity.detail.instantiatesCanonical","","","",0,*,"","","","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/PlanDefinition], CanonicalType[http://hl7.org/fhir/StructureDefinition/ActivityDefinition], CanonicalType[http://hl7.org/fhir/StructureDefinition/Questionnaire], CanonicalType[http://hl7.org/fhir/StructureDefinition/Measure], CanonicalType[http://hl7.org/fhir/StructureDefinition/OperationDefinition]]}
","Instantiates FHIR protocol or definition","The URL pointing to a FHIR-defined protocol, guideline, questionnaire or other definition that is adhered to in whole or in part by this CarePlan activity.","","Allows Questionnaires that the patient (or practitioner) should fill in to fulfill the care plan activity.","","","","","","","",,,,,"",,,,"CarePlan.activity.detail.instantiatesCanonical",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.instantiatesUri","CarePlan.activity.detail.instantiatesUri","","","",0,*,"","","","uri {[]} {[]}
","Instantiates external protocol or definition","The URL pointing to an externally maintained protocol, guideline, questionnaire or other definition that is adhered to in whole or in part by this CarePlan activity.","This might be an HTML page, PDF, etc. or could just be a non-resolvable URI identifier.","Allows Questionnaires that the patient (or practitioner) should fill in to fulfill the care plan activity.","","","","","","","",,,,,"",,,,"CarePlan.activity.detail.instantiatesUri",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.code","CarePlan.activity.detail.code","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Detail type of activity","Detailed description of the type of planned activity; e.g. what lab test, what procedure, what kind of encounter.","Tends to be less relevant for activities involving particular products.  Codes should not convey negation - use ""prohibited"" instead.","Allows matching performed to planned as well as validation against protocols.","","","","","","","",,"example","Detailed description of the type of activity; e.g. What lab test, what procedure, what kind of encounter.","http://hl7.org/fhir/ValueSet/procedure-code","",,,,"CarePlan.activity.detail.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.reasonCode","CarePlan.activity.detail.reasonCode","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Why activity should be done or why activity was prohibited","Provides the rationale that drove the inclusion of this particular activity as part of the plan or the reason why the activity was prohibited.","This could be a diagnosis code.  If a full condition record exists or additional detail is needed, use reasonCondition instead.","","","","","","","","",,"example","Identifies why a care plan activity is needed.  Can include any health condition codes as well as such concepts as ""general wellness"", prophylaxis, surgical preparation, etc.","http://hl7.org/fhir/ValueSet/clinical-findings","",,,,"CarePlan.activity.detail.reasonCode",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.reasonReference","CarePlan.activity.detail.reasonReference","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Condition], CanonicalType[http://hl7.org/fhir/StructureDefinition/Observation], CanonicalType[http://hl7.org/fhir/StructureDefinition/DiagnosticReport], CanonicalType[http://hl7.org/fhir/StructureDefinition/DocumentReference]]}
","Why activity is needed","Indicates another resource, such as the health condition(s), whose existence justifies this request and drove the inclusion of this particular activity as part of the plan.","Conditions can be identified at the activity level that are not identified as reasons for the overall plan.","","","","","","","","",,,,,"",,,,"CarePlan.activity.detail.reasonReference",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.goal","CarePlan.activity.detail.goal","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Goal]]}
","Goals this activity relates to","Internal reference that identifies the goals that this activity is intended to contribute towards meeting.","","So that participants know the link explicitly.","","","","","","","",,,,,"",,,,"CarePlan.activity.detail.goal",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.status","CarePlan.activity.detail.status","","","",1,1,"","Y","","code {[]} {[]}
","not-started | scheduled | in-progress | on-hold | completed | cancelled | stopped | unknown | entered-in-error","Identifies what progress is being made for the specific activity.","Some aspects of status can be inferred based on the resources linked in actionTaken.  Note that ""status"" is only as current as the plan was most recently updated.  
The unknown code is not to be used to convey other statuses.  The unknown code should be used when one of the statuses applies, but the authoring system doesn't know the current state of the activity.","Indicates progress against the plan, whether the activity is still relevant for the plan.","","","","","","","",,"required","Codes that reflect the current state of a care plan activity within its overall life cycle.","http://hl7.org/fhir/ValueSet/care-plan-activity-status|4.0.1","",,,,"CarePlan.activity.detail.status",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.statusReason","CarePlan.activity.detail.statusReason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Reason for current status","Provides reason why the activity isn't yet started, is on hold, was cancelled, etc.","Will generally not be present if status is ""complete"".  Be sure to prompt to update this (or at least remove the existing value) if the status is changed.","","","","","","","","",,,,,"",,,,"CarePlan.activity.detail.statusReason",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.doNotPerform","CarePlan.activity.detail.doNotPerform","","","",0,1,"","Y","","boolean {[]} {[]}
","If true, activity is prohibiting action","If true, indicates that the described activity is one that must NOT be engaged in when following the plan.  If false, or missing, indicates that the described activity is one that should be engaged in when following the plan.","This element is labeled as a modifier because it marks an activity as an activity that is not to be performed.","Captures intention to not do something that may have been previously typical.","","If missing indicates that the described activity is one that should be engaged in when following the plan.","","","","","",,,,,"",,,,"CarePlan.activity.detail.doNotPerform",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.scheduled[x]","CarePlan.activity.detail.scheduled[x]","","","",0,1,"","","","Timing {[]} {[]}
Period {[]} {[]}string {[]} {[]}","When activity is to occur","The period, timing or frequency upon which the described activity is to occur.","","Allows prompting for activities and detection of missed planned activities.","","","","","","","",,,,,"",,,,"CarePlan.activity.detail.scheduled[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.location","CarePlan.activity.detail.location","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Location]]}
","Where it should happen","Identifies the facility where the activity will occur; e.g. home, hospital, specific clinic, etc.","May reference a specific clinical location or may identify a type of location.","Helps in planning of activity.","","","","","","","",,,,,"",,,,"CarePlan.activity.detail.location",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.performer","CarePlan.activity.detail.performer","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole], CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization], CanonicalType[http://hl7.org/fhir/StructureDefinition/RelatedPerson], CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient], CanonicalType[http://hl7.org/fhir/StructureDefinition/CareTeam], CanonicalType[http://hl7.org/fhir/StructureDefinition/HealthcareService], CanonicalType[http://hl7.org/fhir/StructureDefinition/Device]]}
","Who will be responsible?","Identifies who's expected to be involved in the activity.","A performer MAY also be a participant in the care plan.","Helps in planning of activity.","","","","","","","",,,,,"",,,,"CarePlan.activity.detail.performer",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.product[x]","CarePlan.activity.detail.product[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Medication], CanonicalType[http://hl7.org/fhir/StructureDefinition/Substance]]}","What is to be administered/supplied","Identifies the food, drug or other product to be consumed or supplied in the activity.","","","","","","","","","",,"example","A product supplied or administered as part of a care plan activity.","http://hl7.org/fhir/ValueSet/medication-codes","",,,,"CarePlan.activity.detail.product[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.dailyAmount","CarePlan.activity.detail.dailyAmount","","daily dose
","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","How to consume/day?","Identifies the quantity expected to be consumed in a given day.","","Allows rough dose checking.","","","","","","","",,,,,"",,,,"CarePlan.activity.detail.dailyAmount",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.quantity","CarePlan.activity.detail.quantity","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","How much to administer/supply/consume","Identifies the quantity expected to be supplied, administered or consumed by the subject.","","","","","","","","","",,,,,"",,,,"CarePlan.activity.detail.quantity",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.activity.detail.description","CarePlan.activity.detail.description","","","",0,1,"","","","string {[]} {[]}
","Extra info describing activity to perform","This provides a textual description of constraints on the intended activity occurrence, including relation to other activities.  It may also include objectives, pre-conditions and end-conditions.  Finally, it may convey specifics about the activity such as body site, method, route, etc.","","","","","","","","","",,,,,"",,,,"CarePlan.activity.detail.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-care-plan","CarePlan.note","CarePlan.note","","","",0,*,"","","","Annotation {[]} {[]}
","Comments about the plan","General notes about the care plan not covered elsewhere.","","Used to capture information that applies to the plan as a whole that doesn't fit into discrete elements.","","","","","","","",,,,,"",,,,"CarePlan.note",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam","CareTeam","","","",0,*,"","","","null {[]} {[]}
","Planned participants in the coordination and delivery of care for a patient or group","The Care Team includes all the people and organizations who plan to participate in the coordination and delivery of care for a patient.","","","","","","","","","",,,,,"",,,,"CareTeam",0,*,"","dom-2:If the resource is contained in another resource, it SHALL NOT contain nested Resources {contained.contained.empty()}
dom-3:If the resource is contained in another resource, it SHALL be referred to from elsewhere in the resource or SHALL refer to the containing resource {contained.where((('#'+id in (%resource.descendants().reference | %resource.descendants().as(canonical) | %resource.descendants().as(uri) | %resource.descendants().as(url))) or descendants().where(reference = '#').exists() or descendants().where(as(canonical) = '#').exists() or descendants().where(as(canonical) = '#').exists()).not()).trace('unmatched', id).empty()}dom-4:If a resource is contained in another resource, it SHALL NOT have a meta.versionId or a meta.lastUpdated {contained.meta.versionId.empty() and contained.meta.lastUpdated.empty()}dom-5:If a resource is contained in another resource, it SHALL NOT have a security label {contained.meta.security.empty()}dom-6:A resource should have narrative for robust management {text.`div`.exists()}"
"be-careteam","CareTeam.id","CareTeam.id","","","",0,1,"","","Y","id {[]} {[]}
","Logical id of this artifact","The logical id of the resource, as used in the URL for the resource. Once assigned, this value never changes.","The only time that a resource does not have an id is when it is being submitted to the server using a create operation.","","","","","","","","",,,,,"",,,,"Resource.id",0,1,"",""
"be-careteam","CareTeam.meta","CareTeam.meta","","","",0,1,"","","Y","Meta {[]} {[]}
","Metadata about the resource","The metadata about the resource. This is content that is maintained by the infrastructure. Changes to the content might not always be associated with version changes to the resource.","","","","","","","","","",,,,,"",,,,"Resource.meta",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.implicitRules","CareTeam.implicitRules","","","",0,1,"","Y","Y","uri {[]} {[]}
","A set of rules under which this content was created","A reference to a set of rules that were followed when the resource was constructed, and which must be understood when processing the content. Often, this is a reference to an implementation guide that defines the special rules along with other profiles etc.","Asserting this rule set restricts the content to be only understood by a limited set of trading partners. This inherently limits the usefulness of the data in the long term. However, the existing health eco-system is highly fractured, and not yet ready to define, collect, and exchange data in a generally computable sense. Wherever possible, implementers and/or specification writers should avoid using this element. Often, when used, the URL is a reference to an implementation guide that defines these special rules as part of it's narrative along with other profiles, value sets, etc.","","","","","","","","",,,,,"",,,,"Resource.implicitRules",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.language","CareTeam.language","","","",0,1,"","","","code {[]} {[]}
","Language of the resource content","The base language in which the resource is written.","Language is provided to support indexing and accessibility (typically, services such as text to speech use the language tag). The html language tag in the narrative applies  to the narrative. The language tag on the resource may be used to specify the language of other presentations generated from the data in the resource. Not all the content has to be in the base language. The Resource.language should not be assumed to apply to the narrative automatically. If a language is specified, it should it also be specified on the div element in the html (see rules in HTML5 for information about the relationship between xml:lang and the html lang attribute).","","","","","","","","",,"preferred","A human language.","http://hl7.org/fhir/ValueSet/languages","",,,,"Resource.language",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.text","CareTeam.text","","narrative
htmlxhtmldisplay","",0,1,"","","","Narrative {[]} {[]}
","Text summary of the resource, for human interpretation","A human-readable narrative that contains a summary of the resource and can be used to represent the content of the resource to a human. The narrative need not encode all the structured data, but is required to contain sufficient detail to make it ""clinically safe"" for a human to just read the narrative. Resource definitions may define what content should be represented in the narrative to ensure clinical safety.","Contained resources do not have narrative. Resources that are not contained SHOULD have a narrative. In some cases, a resource may only have text with little or no additional discrete data (as long as all minOccurs=1 elements are satisfied).  This may be necessary for data from legacy systems where information is captured as a ""text blob"" or where text is additionally entered raw or narrated and encoded information is added later.","","","","","","","","",,,,,"",,,,"DomainResource.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.contained","CareTeam.contained","","inline resources
anonymous resourcescontained resources","",0,*,"","","","Resource {[]} {[]}
","Contained, inline Resources","These resources do not have an independent existence apart from the resource that contains them - they cannot be identified independently, and nor can they have their own independent transaction scope.","This should never be done when the content can be identified properly, as once identification is lost, it is extremely difficult (and context dependent) to restore it again. Contained resources may have profiles and tags In their meta elements, but SHALL NOT have security labels.","","","","","","","","",,,,,"",,,,"DomainResource.contained",0,*,"",""
"be-careteam","CareTeam.extension","CareTeam.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the resource. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"DomainResource.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"be-careteam","CareTeam.modifierExtension","CareTeam.modifierExtension","","extensions
user content","",0,*,"","Y","","Extension {[]} {[]}
","Extensions that cannot be ignored","May be used to represent additional information that is not part of the basic definition of the resource and that modifies the understanding of the element that contains it and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer is allowed to define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"DomainResource.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"be-careteam","CareTeam.identifier","CareTeam.identifier","","","",0,*,"Y","","Y","Identifier {[]} {[]}
","External Ids for this team","Business identifiers assigned to this care team by the performer or other systems which remain constant as the resource is updated and propagates from server to server.","This is a business identifier, not a resource identifier (see [discussion](http://hl7.org/fhir/R4/resource.html#identifiers)).  It is best practice for the identifier to only appear on a single resource instance, however business practices may occasionally dictate that multiple resource instances with the same identifier can exist - possibly even with different resource types.  For example, multiple Patient and a Person resource instance might share the same social insurance number.","Allows identification of the care team as it is known by various participating systems and in a way that remains consistent across servers.","","","","","","","",,,,,"",,,,"CareTeam.identifier",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.status","CareTeam.status","","","",0,1,"Y","Y","Y","code {[]} {[]}
","proposed | active | suspended | inactive | entered-in-error","Indicates the current state of the care team.","This element is labeled as a modifier because the status contains the code entered-in-error that marks the care team as not currently valid.","","","","","","","","",,"required","Indicates the status of the care team.","http://hl7.org/fhir/ValueSet/care-team-status|4.0.1","",,,,"CareTeam.status",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.category","CareTeam.category","","","",0,*,"Y","","Y","CodeableConcept {[]} {[]}
","Type of team","Identifies what kind of team.  This is to support differentiation between multiple co-existing teams, such as care plan team, episode of care team, longitudinal care team.","There may be multiple axis of categorization and one team may serve multiple purposes.","Used for filtering what teams(s) are retrieved and displayed to different types of users.","","","","","","","",,"example","","http://hl7.org/fhir/ValueSet/care-team-category","",,,,"CareTeam.category",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.name","CareTeam.name","","","",0,1,"Y","","Y","string {[]} {[]}
","Name of the team, such as crisis assessment team","A label for human use intended to distinguish like teams.  E.g. the ""red"" vs. ""green"" trauma teams.","The meaning/purpose of the team is conveyed in CareTeam.category.  This element may also convey semantics of the team (e.g. ""Red trauma team""), but its primary purpose is to distinguish between identical teams in a human-friendly way.  (""Team 18735"" isn't as friendly.).","","","","","","","","",,,,,"",,,,"CareTeam.name",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.subject","CareTeam.subject","","patient
","",0,1,"","","Y","Reference {[]} {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient], CanonicalType[http://hl7.org/fhir/StructureDefinition/Group]]}
","Who care team is for","Identifies the patient or group whose intended care is handled by the team.","","Allows the team to care for a group (e.g. marriage) therapy. 
Allows for an organization to designate a team such as the PICC line team.","","","","","","","",,,,,"",,,,"CareTeam.subject",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.encounter","CareTeam.encounter","","","",0,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Encounter]]}
","Encounter created as part of","The Encounter during which this CareTeam was created or to which the creation of this record is tightly associated.","This will typically be the encounter the event occurred within, but some activities may be initiated prior to or after the official completion of an encounter but still be tied to the context of the encounter.","","","","","","","","",,,,,"",,,,"CareTeam.encounter",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.period","CareTeam.period","","","",0,1,"Y","","Y","Period {[]} {[]}
","Time period team covers","Indicates when the team did (or is intended to) come into effect and end.","","Allows tracking what team(s) are in effect at a particular time.","","","","","","","",,,,,"",,,,"CareTeam.period",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.participant","CareTeam.participant","","","",0,*,"Y","","","BackboneElement {[]} {[]}
","Members of the team","Identifies all people and organizations who are expected to be involved in the care team.","","","","","","","","","",,,,,"",,,,"CareTeam.participant",0,*,"ctm-1
","ctm-1:CareTeam.participant.onBehalfOf can only be populated when CareTeam.participant.member is a Practitioner {onBehalfOf.exists() implies (member.resolve().iif(empty(), true, ofType(Practitioner).exists()))}
ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}"
"be-careteam","CareTeam.participant.id","CareTeam.participant.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"be-careteam","CareTeam.participant.extension","CareTeam.participant.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"be-careteam","CareTeam.participant.modifierExtension","CareTeam.participant.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"be-careteam","CareTeam.participant.role","CareTeam.participant.role","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Type of involvement","Indicates specific responsibility of an individual within the care team, such as ""Primary care physician"", ""Trained social worker counselor"", ""Caregiver"", etc.","Roles may sometimes be inferred by type of Practitioner.  These are relationships that hold only within the context of the care team.  General relationships should be handled as properties of the Patient resource directly.","","","","","","","","",,"example","Indicates specific responsibility of an individual within the care team, such as ""Primary physician"", ""Team coordinator"", ""Caregiver"", etc.","http://hl7.org/fhir/ValueSet/participant-role","",,,,"CareTeam.participant.role",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.participant.member","CareTeam.participant.member","","","",0,1,"","","Y","Reference {[]} {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient], CanonicalType[https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner], CanonicalType[https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization], CanonicalType[https://www.ehealth.fgov.be/standards/fhir/care-coordination/StructureDefinition/be-careteam], CanonicalType[http://hl7.org/fhir/StructureDefinition/RelatedPerson]]}
","Who is involved","The specific person or organization who is participating/expected to participate in the care team.","Patient only needs to be listed if they have a role other than ""subject of care"".

Member is optional because some participants may be known only by their role, particularly in draft plans.","","","","","","","","",,,,,"",,,,"CareTeam.participant.member",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.participant.onBehalfOf","CareTeam.participant.onBehalfOf","","","",0,1,"","","Y","Reference {[]} {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization]]}
","Organization of the practitioner","The organization of the practitioner.","","Practitioners can be associated with multiple organizations.  This element indicates which organization they were acting on behalf of.","","","","","","","",,,,,"",,,,"CareTeam.participant.onBehalfOf",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-careteam","CareTeam.participant.period","CareTeam.participant.period","","","",0,1,"","","","Period {[]} {[]}
","Time period of participant","Indicates when the specific member or organization did (or is intended to) come into effect and end.","","","","","","","","","",,,,,"",,,,"CareTeam.participant.period",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
